TITLE	
92.5000	0.24608
93.0000	0.24407
93.5000	0.24184
94.0000	0.23958
94.5000	0.23751
95.0000	0.23526
95.5000	0.23333
96.0000	0.23135
96.5000	0.22935
97.0000	0.22741
97.5000	0.2254
98.0000	0.22352
98.5000	0.2217
99.0000	0.2199
99.5000	0.21794
100.0000	0.2162
100.5000	0.21467
101.0000	0.21302
101.5000	0.21155
102.0000	0.2099
102.5000	0.20826
103.0000	0.20659
103.5000	0.20508
104.0000	0.20377
104.5000	0.20231
105.0000	0.20086
105.5000	0.19937
106.0000	0.1979
106.5000	0.1967
107.0000	0.19542
107.5000	0.19405
108.0000	0.19275
108.5000	0.19155
109.0000	0.19031
109.5000	0.18909
110.0000	0.18794
110.5000	0.18685
111.0000	0.18576
111.5000	0.18457
112.0000	0.18335
112.5000	0.18231
113.0000	0.18125
113.5000	0.18022
114.0000	0.17933
114.5000	0.17835
115.0000	0.17746
115.5000	0.17663
116.0000	0.1755
116.5000	0.17454
117.0000	0.17368
117.5000	0.17287
118.0000	0.17204
118.5000	0.17106
119.0000	0.17012
119.5000	0.16945
120.0000	0.16874
120.5000	0.16793
121.0000	0.16722
121.5000	0.16652
122.0000	0.16564
122.5000	0.16495
123.0000	0.16422
123.5000	0.16347
124.0000	0.16284
124.5000	0.16216
125.0000	0.1616
125.5000	0.16096
126.0000	0.16026
126.5000	0.15974
127.0000	0.15915
127.5000	0.15861
128.0000	0.15801
128.5000	0.15733
129.0000	0.15674
129.5000	0.15613
130.0000	0.15561
130.5000	0.1551
131.0000	0.15456
131.5000	0.154
132.0000	0.15356
132.5000	0.15312
133.0000	0.15266
133.5000	0.1522
134.0000	0.15165
134.5000	0.15114
135.0000	0.15074
135.5000	0.15033
136.0000	0.14974
136.5000	0.14925
137.0000	0.14887
137.5000	0.14862
138.0000	0.14839
138.5000	0.14795
139.0000	0.14752
139.5000	0.14715
140.0000	0.14673
140.5000	0.14632
141.0000	0.146
141.5000	0.14563
142.0000	0.14533
142.5000	0.14505
143.0000	0.14473
143.5000	0.14436
144.0000	0.14411
144.5000	0.14392
145.0000	0.14361
145.5000	0.14323
146.0000	0.14291
146.5000	0.1426
147.0000	0.14232
147.5000	0.14196
148.0000	0.14169
148.5000	0.14145
149.0000	0.14114
149.5000	0.14096
150.0000	0.1408
150.5000	0.14064
151.0000	0.14042
151.5000	0.14017
152.0000	0.14003
152.5000	0.13982
153.0000	0.13945
153.5000	0.13915
154.0000	0.13901
154.5000	0.13877
155.0000	0.13853
155.5000	0.13826
156.0000	0.13817
156.5000	0.13796
157.0000	0.13769
157.5000	0.13754
158.0000	0.13742
158.5000	0.13721
159.0000	0.13706
159.5000	0.13697
160.0000	0.13674
160.5000	0.13649
161.0000	0.13639
161.5000	0.1363
162.0000	0.1361
162.5000	0.1359
163.0000	0.13575
163.5000	0.13552
164.0000	0.13542
164.5000	0.13528
165.0000	0.13514
165.5000	0.13505
166.0000	0.13498
166.5000	0.13483
167.0000	0.13468
167.5000	0.13452
168.0000	0.13439
168.5000	0.1343
169.0000	0.13415
169.5000	0.13403
170.0000	0.13392
170.5000	0.13379
171.0000	0.13368
171.5000	0.1337
172.0000	0.13364
172.5000	0.13342
173.0000	0.1334
173.5000	0.13335
174.0000	0.13324
174.5000	0.13317
175.0000	0.13296
175.5000	0.13282
176.0000	0.13277
176.5000	0.13266
177.0000	0.13265
177.5000	0.13254
178.0000	0.13239
178.5000	0.1323
179.0000	0.13223
179.5000	0.1322
180.0000	0.13215
180.5000	0.13209
181.0000	0.13197
181.5000	0.13181
182.0000	0.13179
182.5000	0.13183
183.0000	0.13173
183.5000	0.13156
184.0000	0.1315
184.5000	0.1314
185.0000	0.13125
185.5000	0.13127
186.0000	0.13124
186.5000	0.13121
187.0000	0.13116
187.5000	0.13106
188.0000	0.131
188.5000	0.13095
189.0000	0.13092
189.5000	0.13095
190.0000	0.13093
190.5000	0.13086
191.0000	0.13083
191.5000	0.1308
192.0000	0.13071
192.5000	0.13056
193.0000	0.13051
193.5000	0.13042
194.0000	0.13035
194.5000	0.13024
195.0000	0.13014
195.5000	0.1302
196.0000	0.13019
196.5000	0.13016
197.0000	0.1302
197.5000	0.13016
198.0000	0.13002
198.5000	0.13003
199.0000	0.12994
199.5000	0.12989
200.0000	0.12988
200.5000	0.12979
201.0000	0.12981
201.5000	0.12997
202.0000	0.13
202.5000	0.12989
203.0000	0.12965
203.5000	0.12963
204.0000	0.12963
204.5000	0.12964
205.0000	0.12964
205.5000	0.12958
206.0000	0.12948
206.5000	0.12935
207.0000	0.1294
207.5000	0.12945
208.0000	0.12934
208.5000	0.12929
209.0000	0.12943
209.5000	0.1294
210.0000	0.12918
210.5000	0.12923
211.0000	0.12933
211.5000	0.12929
212.0000	0.12927
212.5000	0.12924
213.0000	0.12929
213.5000	0.12926
214.0000	0.12917
214.5000	0.12914
215.0000	0.1291
215.5000	0.12913
216.0000	0.1292
216.5000	0.1291
217.0000	0.12904
217.5000	0.12905
218.0000	0.1289
218.5000	0.12883
219.0000	0.12892
219.5000	0.12891
220.0000	0.12896
220.5000	0.12897
221.0000	0.12895
221.5000	0.12901
222.0000	0.12887
222.5000	0.12874
223.0000	0.12875
223.5000	0.12875
224.0000	0.12871
224.5000	0.12873
225.0000	0.1288
225.5000	0.12881
226.0000	0.12871
226.5000	0.12873
227.0000	0.12886
227.5000	0.12881
228.0000	0.12878
228.5000	0.12877
229.0000	0.12876
229.5000	0.12886
230.0000	0.12873
230.5000	0.12856
231.0000	0.12867
231.5000	0.12868
232.0000	0.12867
232.5000	0.12859
233.0000	0.12849
233.5000	0.12856
234.0000	0.1287
234.5000	0.12866
235.0000	0.12858
235.5000	0.1286
236.0000	0.1286
236.5000	0.12861
237.0000	0.12858
237.5000	0.12852
238.0000	0.12841
238.5000	0.12845
239.0000	0.12852
239.5000	0.12848
240.0000	0.12844
240.5000	0.12843
241.0000	0.12841
241.5000	0.12848
242.0000	0.12847
242.5000	0.12845
243.0000	0.12842
243.5000	0.12841
244.0000	0.12841
244.5000	0.12846
245.0000	0.12844
245.5000	0.12845
246.0000	0.12827
246.5000	0.1282
247.0000	0.12827
247.5000	0.12828
248.0000	0.12836
248.5000	0.12845
249.0000	0.12851
249.5000	0.12839
250.0000	0.12825
250.5000	0.12817
251.0000	0.12825
251.5000	0.12835
252.0000	0.12832
252.5000	0.12826
253.0000	0.12824
253.5000	0.12815
254.0000	0.12811
254.5000	0.12829
255.0000	0.12829
255.5000	0.12825
256.0000	0.12815
256.5000	0.1281
257.0000	0.12823
257.5000	0.1283
258.0000	0.12834
258.5000	0.12845
259.0000	0.12837
259.5000	0.12834
260.0000	0.12835
260.5000	0.12828
261.0000	0.12833
261.5000	0.12834
262.0000	0.12835
262.5000	0.12827
263.0000	0.12822
263.5000	0.12822
264.0000	0.12818
264.5000	0.1282
265.0000	0.12821
265.5000	0.12819
266.0000	0.12818
266.5000	0.12826
267.0000	0.12832
267.5000	0.12825
268.0000	0.1281
268.5000	0.12812
269.0000	0.12828
269.5000	0.12828
270.0000	0.12821
270.5000	0.12819
271.0000	0.12819
271.5000	0.12812
272.0000	0.12822
272.5000	0.12829
273.0000	0.12828
273.5000	0.1282
274.0000	0.12813
274.5000	0.12821
275.0000	0.12825
275.5000	0.12815
276.0000	0.12815
276.5000	0.12814
277.0000	0.1281
277.5000	0.12803
278.0000	0.12797
278.5000	0.12801
279.0000	0.12813
279.5000	0.12822
280.0000	0.12813
280.5000	0.12807
281.0000	0.12817
281.5000	0.12818
282.0000	0.12801
282.5000	0.12806
283.0000	0.1282
283.5000	0.12819
284.0000	0.12824
284.5000	0.12824
285.0000	0.12827
285.5000	0.12831
286.0000	0.12812
286.5000	0.12804
287.0000	0.128
287.5000	0.12805
288.0000	0.12814
288.5000	0.12805
289.0000	0.12811
289.5000	0.12828
290.0000	0.12822
290.5000	0.12821
291.0000	0.12812
291.5000	0.12812
292.0000	0.12809
292.5000	0.12798
293.0000	0.12805
293.5000	0.12807
294.0000	0.12816
294.5000	0.12816
295.0000	0.12807
295.5000	0.12824
296.0000	0.12826
296.5000	0.12815
297.0000	0.12811
297.5000	0.1281
298.0000	0.1281
298.5000	0.12807
299.0000	0.12813
299.5000	0.12804
300.0000	0.12795
300.5000	0.12802
301.0000	0.12803
301.5000	0.12797
302.0000	0.12804
302.5000	0.12807
303.0000	0.12793
303.5000	0.1279
304.0000	0.12789
304.5000	0.12794
305.0000	0.12791
305.5000	0.12789
306.0000	0.12789
306.5000	0.12799
307.0000	0.12807
307.5000	0.12806
308.0000	0.12807
308.5000	0.12799
309.0000	0.12794
309.5000	0.12797
310.0000	0.12804
310.5000	0.12807
311.0000	0.12793
311.5000	0.1279
312.0000	0.12794
312.5000	0.12799
313.0000	0.12802
313.5000	0.12805
314.0000	0.12819
314.5000	0.12815
315.0000	0.12802
315.5000	0.12804
316.0000	0.12799
316.5000	0.128
317.0000	0.12795
317.5000	0.12807
318.0000	0.12821
318.5000	0.12812
319.0000	0.12799
319.5000	0.12797
320.0000	0.12804
320.5000	0.12809
321.0000	0.12809
321.5000	0.12805
322.0000	0.12802
322.5000	0.128
323.0000	0.12803
323.5000	0.12803
324.0000	0.12801
324.5000	0.12805
325.0000	0.12809
325.5000	0.1281
326.0000	0.12803
326.5000	0.12806
327.0000	0.12798
327.5000	0.12797
328.0000	0.12798
328.5000	0.12788
329.0000	0.12804
329.5000	0.12803
330.0000	0.12796
330.5000	0.12805
331.0000	0.12812
331.5000	0.12809
332.0000	0.12806
332.5000	0.12803
333.0000	0.12802
333.5000	0.1281
334.0000	0.12801
334.5000	0.12785
335.0000	0.12794
335.5000	0.12801
336.0000	0.12808
336.5000	0.12807
337.0000	0.12791
337.5000	0.1279
338.0000	0.12798
338.5000	0.12805
339.0000	0.12801
339.5000	0.12795
340.0000	0.12795
340.5000	0.12794
341.0000	0.12796
341.5000	0.12802
342.0000	0.12801
342.5000	0.12803
343.0000	0.12818
343.5000	0.12818
344.0000	0.12807
344.5000	0.12803
345.0000	0.12798
345.5000	0.12792
346.0000	0.12789
346.5000	0.12796
347.0000	0.12806
347.5000	0.12806
348.0000	0.12799
348.5000	0.12794
349.0000	0.12788
349.5000	0.12796
350.0000	0.12799
350.5000	0.12794
351.0000	0.12795
351.5000	0.12786
352.0000	0.1279
352.5000	0.12795
353.0000	0.12801
353.5000	0.12803
354.0000	0.12797
354.5000	0.12797
355.0000	0.12795
355.5000	0.128
356.0000	0.12802
356.5000	0.12802
357.0000	0.128
357.5000	0.12804
358.0000	0.12803
358.5000	0.128
359.0000	0.12807
359.5000	0.12801
360.0000	0.1279
360.5000	0.12788
361.0000	0.1279
361.5000	0.12798
362.0000	0.12796
362.5000	0.12803
363.0000	0.12803
363.5000	0.12799
364.0000	0.12793
364.5000	0.12797
365.0000	0.12801
365.5000	0.1279
366.0000	0.12802
366.5000	0.12805
367.0000	0.12789
367.5000	0.12797
368.0000	0.12799
368.5000	0.12786
369.0000	0.12786
369.5000	0.12792
370.0000	0.12788
370.5000	0.12789
371.0000	0.12799
371.5000	0.12803
372.0000	0.12803
372.5000	0.12802
373.0000	0.12793
373.5000	0.12786
374.0000	0.12795
374.5000	0.12806
375.0000	0.12798
375.5000	0.12786
376.0000	0.12795
376.5000	0.12804
377.0000	0.12793
377.5000	0.12788
378.0000	0.12798
378.5000	0.1281
379.0000	0.12798
379.5000	0.12782
380.0000	0.12792
380.5000	0.12812
381.0000	0.12812
381.5000	0.12803
382.0000	0.12789
382.5000	0.12787
383.0000	0.12791
383.5000	0.12799
384.0000	0.12806
384.5000	0.12809
385.0000	0.12809
385.5000	0.12805
386.0000	0.12797
386.5000	0.12792
387.0000	0.12789
387.5000	0.12787
388.0000	0.12784
388.5000	0.12793
389.0000	0.12789
389.5000	0.12779
390.0000	0.12786
390.5000	0.12781
391.0000	0.12777
391.5000	0.12783
392.0000	0.12781
392.5000	0.12787
393.0000	0.12788
393.5000	0.12784
394.0000	0.12785
394.5000	0.12789
395.0000	0.12791
395.5000	0.12787
396.0000	0.12791
396.5000	0.12801
397.0000	0.12796
397.5000	0.12798
398.0000	0.128
398.5000	0.12788
399.0000	0.12786
399.5000	0.12784
400.0000	0.12791
