TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	97/10/31
TIME	21:23:29
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-550, Rev. 1.00
RESOLUTION	
DELTAX	0.5
XUNITS	SEC
YUNITS	ABSORBANCE
FIRSTX	0.0000
LASTX	400.0000
NPOINTS	801
FIRSTY	-0.00003
MAXY	0.64487
MINY	-0.00023
XYDATA
92.5000	0.09921
93.0000	0.09896
93.5000	0.09883
94.0000	0.09877
94.5000	0.09864
95.0000	0.09852
95.5000	0.09843
96.0000	0.0983
96.5000	0.09819
97.0000	0.09804
97.5000	0.09796
98.0000	0.0979
98.5000	0.09775
99.0000	0.09767
99.5000	0.09765
100.0000	0.09762
100.5000	0.09746
101.0000	0.0974
101.5000	0.09745
102.0000	0.09736
102.5000	0.09725
103.0000	0.09729
103.5000	0.09731
104.0000	0.09709
104.5000	0.09716
105.0000	0.0972
105.5000	0.09701
106.0000	0.09696
106.5000	0.09698
107.0000	0.0969
107.5000	0.09681
108.0000	0.09677
108.5000	0.09672
109.0000	0.09669
109.5000	0.09663
110.0000	0.0967
110.5000	0.09671
111.0000	0.09666
111.5000	0.09671
112.0000	0.09676
112.5000	0.09673
113.0000	0.09663
113.5000	0.09654
114.0000	0.09654
114.5000	0.09649
115.0000	0.09643
115.5000	0.09647
116.0000	0.09633
116.5000	0.09632
117.0000	0.09645
117.5000	0.0965
118.0000	0.09639
118.5000	0.09634
119.0000	0.09641
119.5000	0.09634
120.0000	0.09638
120.5000	0.09645
121.0000	0.09641
121.5000	0.09637
122.0000	0.0963
122.5000	0.09621
123.0000	0.09621
123.5000	0.09627
124.0000	0.09635
124.5000	0.09626
125.0000	0.09628
125.5000	0.09634
126.0000	0.09639
126.5000	0.09645
127.0000	0.09643
127.5000	0.09634
128.0000	0.09633
128.5000	0.09632
129.0000	0.09626
129.5000	0.09623
130.0000	0.09618
130.5000	0.09617
131.0000	0.09628
131.5000	0.0963
132.0000	0.09628
132.5000	0.09624
133.0000	0.09617
133.5000	0.09617
134.0000	0.09626
134.5000	0.0962
135.0000	0.09621
135.5000	0.09623
136.0000	0.09618
136.5000	0.09612
137.0000	0.09613
137.5000	0.09618
138.0000	0.09619
138.5000	0.09621
139.0000	0.0962
139.5000	0.09625
140.0000	0.09623
140.5000	0.0962
141.0000	0.09617
141.5000	0.09618
142.0000	0.09615
142.5000	0.09605
143.0000	0.09608
143.5000	0.09614
144.0000	0.0962
144.5000	0.09618
145.0000	0.09607
145.5000	0.09616
146.0000	0.09621
146.5000	0.09615
147.0000	0.09621
147.5000	0.09622
148.0000	0.09616
148.5000	0.09611
149.0000	0.09617
149.5000	0.09617
150.0000	0.0962
150.5000	0.09618
151.0000	0.09616
151.5000	0.09618
152.0000	0.09616
152.5000	0.09607
153.0000	0.09602
153.5000	0.09608
154.0000	0.09611
154.5000	0.09609
155.0000	0.09608
155.5000	0.09606
156.0000	0.09611
156.5000	0.09613
157.0000	0.0961
157.5000	0.09612
158.0000	0.09615
158.5000	0.09615
159.0000	0.09618
159.5000	0.09612
160.0000	0.09617
160.5000	0.09627
161.0000	0.09626
161.5000	0.09626
162.0000	0.09621
162.5000	0.09618
163.0000	0.09619
163.5000	0.09616
164.0000	0.0962
164.5000	0.09616
165.0000	0.09608
165.5000	0.09606
166.0000	0.09613
166.5000	0.09609
167.0000	0.09604
167.5000	0.09603
168.0000	0.09593
168.5000	0.09608
169.0000	0.09616
169.5000	0.09611
170.0000	0.09611
170.5000	0.09611
171.0000	0.09607
171.5000	0.09599
172.0000	0.09594
172.5000	0.09605
173.0000	0.09611
173.5000	0.09602
174.0000	0.09594
174.5000	0.09588
175.0000	0.09594
175.5000	0.09619
176.0000	0.09617
176.5000	0.09615
177.0000	0.09614
177.5000	0.096
178.0000	0.09599
178.5000	0.09613
179.0000	0.09607
179.5000	0.09607
180.0000	0.09617
180.5000	0.09604
181.0000	0.09606
181.5000	0.09603
182.0000	0.09599
182.5000	0.09613
183.0000	0.0961
183.5000	0.09606
184.0000	0.09615
184.5000	0.09617
185.0000	0.0961
185.5000	0.09602
186.0000	0.09609
186.5000	0.09604
187.0000	0.0959
187.5000	0.09597
188.0000	0.09601
188.5000	0.09602
189.0000	0.09601
189.5000	0.09603
190.0000	0.09595
190.5000	0.09595
191.0000	0.09605
191.5000	0.09599
192.0000	0.096
192.5000	0.096
193.0000	0.09593
193.5000	0.09596
194.0000	0.09602
194.5000	0.09601
195.0000	0.09601
195.5000	0.09601
196.0000	0.09598
196.5000	0.096
197.0000	0.09597
197.5000	0.09594
198.0000	0.09596
198.5000	0.09596
199.0000	0.09596
199.5000	0.096
200.0000	0.09613
200.5000	0.09621
201.0000	0.09606
201.5000	0.09593
202.0000	0.09586
202.5000	0.09594
203.0000	0.09592
203.5000	0.09592
204.0000	0.096
204.5000	0.09594
205.0000	0.096
205.5000	0.09612
206.0000	0.096
206.5000	0.09594
207.0000	0.09606
207.5000	0.09605
208.0000	0.09602
208.5000	0.09608
209.0000	0.09596
209.5000	0.09591
210.0000	0.09593
210.5000	0.09593
211.0000	0.09602
211.5000	0.096
212.0000	0.09593
212.5000	0.09582
213.0000	0.09588
213.5000	0.09602
214.0000	0.0959
214.5000	0.09579
215.0000	0.09586
215.5000	0.09596
216.0000	0.09599
216.5000	0.09594
217.0000	0.09596
217.5000	0.09599
218.0000	0.09599
218.5000	0.09597
219.0000	0.09594
219.5000	0.09595
220.0000	0.09592
220.5000	0.09589
221.0000	0.09579
221.5000	0.09577
222.0000	0.09584
222.5000	0.09584
223.0000	0.09597
223.5000	0.09603
224.0000	0.09588
224.5000	0.09579
225.0000	0.09575
225.5000	0.09582
226.0000	0.09591
226.5000	0.09596
227.0000	0.09597
227.5000	0.09587
228.0000	0.09588
228.5000	0.09592
229.0000	0.0958
229.5000	0.09574
230.0000	0.09585
230.5000	0.09596
231.0000	0.09592
231.5000	0.0959
232.0000	0.09585
232.5000	0.09587
233.0000	0.09587
233.5000	0.09582
234.0000	0.09591
234.5000	0.09606
235.0000	0.09604
235.5000	0.09591
236.0000	0.09592
236.5000	0.09585
237.0000	0.09579
237.5000	0.0959
238.0000	0.09587
238.5000	0.09585
239.0000	0.09593
239.5000	0.09595
240.0000	0.09593
240.5000	0.09587
241.0000	0.09583
241.5000	0.09578
242.0000	0.09579
242.5000	0.09584
243.0000	0.0958
243.5000	0.09575
244.0000	0.09578
244.5000	0.09588
245.0000	0.09583
245.5000	0.09581
246.0000	0.09586
246.5000	0.09578
247.0000	0.0958
247.5000	0.09591
248.0000	0.09598
248.5000	0.09602
249.0000	0.09603
249.5000	0.09586
250.0000	0.09575
250.5000	0.09591
251.0000	0.09592
251.5000	0.09579
252.0000	0.09577
252.5000	0.09577
253.0000	0.09581
253.5000	0.09579
254.0000	0.09579
254.5000	0.0958
255.0000	0.09584
255.5000	0.09583
256.0000	0.09583
256.5000	0.09582
257.0000	0.09574
257.5000	0.09581
258.0000	0.09585
258.5000	0.09582
259.0000	0.0958
259.5000	0.09572
260.0000	0.09575
260.5000	0.0958
261.0000	0.09586
261.5000	0.09584
262.0000	0.09584
262.5000	0.09587
263.0000	0.09579
263.5000	0.09581
264.0000	0.0958
264.5000	0.09577
265.0000	0.09587
265.5000	0.09589
266.0000	0.0959
266.5000	0.0959
267.0000	0.09571
267.5000	0.09565
268.0000	0.09575
268.5000	0.09573
269.0000	0.09577
269.5000	0.09574
270.0000	0.09571
270.5000	0.09577
271.0000	0.09582
271.5000	0.09578
272.0000	0.09585
272.5000	0.09594
273.0000	0.09589
273.5000	0.09576
274.0000	0.09564
274.5000	0.09563
275.0000	0.0957
275.5000	0.0956
276.0000	0.09562
276.5000	0.09579
277.0000	0.09582
277.5000	0.09575
278.0000	0.09568
278.5000	0.09573
279.0000	0.09574
279.5000	0.09572
280.0000	0.09583
280.5000	0.09578
281.0000	0.09573
281.5000	0.09575
282.0000	0.09572
282.5000	0.09576
283.0000	0.09578
283.5000	0.09578
284.0000	0.09573
284.5000	0.09571
285.0000	0.09565
285.5000	0.09569
286.0000	0.09563
286.5000	0.09564
287.0000	0.09575
287.5000	0.09573
288.0000	0.09574
288.5000	0.09579
289.0000	0.09581
289.5000	0.0958
290.0000	0.09571
290.5000	0.09575
291.0000	0.09578
291.5000	0.09579
292.0000	0.09573
292.5000	0.09569
293.0000	0.09573
293.5000	0.0957
294.0000	0.09578
294.5000	0.09569
295.0000	0.09561
295.5000	0.09563
296.0000	0.09571
296.5000	0.0958
297.0000	0.09571
297.5000	0.09565
298.0000	0.09564
298.5000	0.09568
299.0000	0.09575
299.5000	0.09579
300.0000	0.09576
300.5000	0.09568
301.0000	0.09563
301.5000	0.09566
302.0000	0.09562
302.5000	0.09559
303.0000	0.09559
303.5000	0.0956
304.0000	0.09573
304.5000	0.09568
305.0000	0.09555
305.5000	0.09567
306.0000	0.09564
306.5000	0.09558
307.0000	0.09569
307.5000	0.09579
308.0000	0.09577
308.5000	0.09565
309.0000	0.09556
309.5000	0.09562
310.0000	0.09563
310.5000	0.09558
311.0000	0.0956
311.5000	0.09554
312.0000	0.09548
312.5000	0.09546
313.0000	0.09559
313.5000	0.0956
314.0000	0.09557
314.5000	0.09569
315.0000	0.09576
315.5000	0.09571
316.0000	0.0956
316.5000	0.09562
317.0000	0.09571
317.5000	0.09564
318.0000	0.09559
318.5000	0.09558
319.0000	0.09559
319.5000	0.09568
320.0000	0.09564
320.5000	0.09556
321.0000	0.09553
321.5000	0.09546
322.0000	0.09551
322.5000	0.09555
323.0000	0.09558
323.5000	0.09557
324.0000	0.09561
324.5000	0.09563
325.0000	0.09562
325.5000	0.09568
326.0000	0.09559
326.5000	0.09549
327.0000	0.09559
327.5000	0.09566
328.0000	0.09558
328.5000	0.0956
329.0000	0.09564
329.5000	0.09555
330.0000	0.09552
330.5000	0.09549
331.0000	0.09552
331.5000	0.09555
332.0000	0.09572
332.5000	0.09576
333.0000	0.09564
333.5000	0.09557
334.0000	0.09557
334.5000	0.09566
335.0000	0.09567
335.5000	0.09562
336.0000	0.09553
336.5000	0.09562
337.0000	0.09564
337.5000	0.09567
338.0000	0.09571
338.5000	0.09574
339.0000	0.09571
339.5000	0.09562
340.0000	0.09561
340.5000	0.09562
341.0000	0.09556
341.5000	0.09555
342.0000	0.09546
342.5000	0.0954
343.0000	0.09548
343.5000	0.09553
344.0000	0.09552
344.5000	0.0955
345.0000	0.09552
345.5000	0.09557
346.0000	0.09561
346.5000	0.09553
347.0000	0.09545
347.5000	0.09545
348.0000	0.09553
348.5000	0.09554
349.0000	0.09556
349.5000	0.09566
350.0000	0.09557
350.5000	0.09553
351.0000	0.09555
351.5000	0.09559
352.0000	0.09552
352.5000	0.09552
353.0000	0.09549
353.5000	0.09549
354.0000	0.09556
354.5000	0.09544
355.0000	0.09544
355.5000	0.09553
356.0000	0.09562
356.5000	0.09557
357.0000	0.09552
357.5000	0.09546
358.0000	0.09547
358.5000	0.09555
359.0000	0.09547
359.5000	0.09548
360.0000	0.09548
360.5000	0.09535
361.0000	0.09534
361.5000	0.09538
362.0000	0.09536
362.5000	0.09542
363.0000	0.09546
363.5000	0.0956
364.0000	0.09564
364.5000	0.09548
365.0000	0.09546
365.5000	0.09539
366.0000	0.09542
366.5000	0.09548
367.0000	0.0955
367.5000	0.09537
368.0000	0.09533
368.5000	0.09541
369.0000	0.09546
369.5000	0.09555
370.0000	0.09559
370.5000	0.09544
371.0000	0.09546
371.5000	0.0956
372.0000	0.09543
372.5000	0.09529
373.0000	0.09542
373.5000	0.09538
374.0000	0.09535
374.5000	0.09538
375.0000	0.09541
375.5000	0.09547
376.0000	0.09547
376.5000	0.09549
377.0000	0.09545
377.5000	0.09547
378.0000	0.0955
378.5000	0.09539
379.0000	0.0954
379.5000	0.09548
380.0000	0.09545
380.5000	0.09532
381.0000	0.0953
381.5000	0.09534
382.0000	0.09535
382.5000	0.09541
383.0000	0.09535
383.5000	0.09537
384.0000	0.09546
384.5000	0.09544
385.0000	0.09544
385.5000	0.09542
386.0000	0.09536
386.5000	0.09528
387.0000	0.0952
387.5000	0.09529
388.0000	0.09534
388.5000	0.09536
389.0000	0.0954
389.5000	0.09534
390.0000	0.09538
390.5000	0.09546
391.0000	0.09537
391.5000	0.09532
392.0000	0.09536
392.5000	0.09537
393.0000	0.09543
393.5000	0.09533
394.0000	0.0954
394.5000	0.09535
395.0000	0.0952
395.5000	0.09524
396.0000	0.09537
396.5000	0.0954
397.0000	0.09542
397.5000	0.09549
398.0000	0.09546
398.5000	0.09535
399.0000	0.09525
399.5000	0.0954
400.0000	0.09543
