TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	97/10/31
TIME	18:17:57
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-550, Rev. 1.00
RESOLUTION	
DELTAX	0.5
XUNITS	SEC
YUNITS	ABSORBANCE
FIRSTX	0.0000
LASTX	400.0000
NPOINTS	801
FIRSTY	0.00009
MAXY	0.65465
MINY	-0.00006
XYDATA
0.0000	9E-05
0.5000	1.1E-04
1.0000	9E-05
1.5000	9E-05
2.0000	1.9E-04
2.5000	2E-04
3.0000	1E-04
3.5000	2E-05
4.0000	8E-05
4.5000	1.4E-04
5.0000	1.2E-04
5.5000	0
6.0000	1E-05
6.5000	7E-05
7.0000	2E-05
7.5000	5E-05
8.0000	3E-05
8.5000	-5E-05
9.0000	-6E-05
9.5000	3E-05
10.0000	8E-05
10.5000	-2E-05
11.0000	0.01334
11.5000	0.0513
12.0000	0.09884
12.5000	0.14039
13.0000	0.18061
13.5000	0.21486
14.0000	0.24855
14.5000	0.27934
15.0000	0.30634
15.5000	0.33287
16.0000	0.35668
16.5000	0.37714
17.0000	0.39747
17.5000	0.41606
18.0000	0.43183
18.5000	0.44737
19.0000	0.46106
19.5000	0.47465
20.0000	0.48734
20.5000	0.49835
21.0000	0.50953
21.5000	0.51959
22.0000	0.52795
22.5000	0.53681
23.0000	0.54494
23.5000	0.55182
24.0000	0.55856
24.5000	0.5647
25.0000	0.57108
25.5000	0.5768
26.0000	0.58176
26.5000	0.58691
27.0000	0.59145
27.5000	0.59554
28.0000	0.59952
28.5000	0.60317
29.0000	0.60651
29.5000	0.60982
30.0000	0.61321
30.5000	0.61619
31.0000	0.61879
31.5000	0.62167
32.0000	0.62427
32.5000	0.62643
33.0000	0.62846
33.5000	0.63054
34.0000	0.63225
34.5000	0.63441
35.0000	0.63658
35.5000	0.63792
36.0000	0.63943
36.5000	0.64132
37.0000	0.64283
37.5000	0.64417
38.0000	0.64556
38.5000	0.64662
39.0000	0.64788
39.5000	0.64932
40.0000	0.65063
40.5000	0.6521
41.0000	0.65338
41.5000	0.65465
42.0000	0.64557
42.5000	0.62396
43.0000	0.59784
43.5000	0.57265
44.0000	0.54978
44.5000	0.52682
45.0000	0.50637
45.5000	0.48538
46.0000	0.46545
46.5000	0.44786
47.0000	0.43013
47.5000	0.41316
48.0000	0.39798
48.5000	0.38268
49.0000	0.36807
49.5000	0.35513
50.0000	0.34207
50.5000	0.33033
51.0000	0.31845
51.5000	0.30728
52.0000	0.29714
52.5000	0.28696
53.0000	0.27733
53.5000	0.26873
54.0000	0.26006
54.5000	0.25175
55.0000	0.24437
55.5000	0.2369
56.0000	0.23023
56.5000	0.22334
57.0000	0.21698
57.5000	0.21136
58.0000	0.20552
58.5000	0.20006
59.0000	0.19517
59.5000	0.19006
60.0000	0.18535
60.5000	0.18108
61.0000	0.17684
61.5000	0.17311
62.0000	0.16928
62.5000	0.16565
63.0000	0.16233
63.5000	0.15901
64.0000	0.1558
64.5000	0.15289
65.0000	0.15016
65.5000	0.14751
66.0000	0.14504
66.5000	0.14273
67.0000	0.14063
67.5000	0.13842
68.0000	0.13628
68.5000	0.13435
69.0000	0.13245
69.5000	0.13071
70.0000	0.12926
70.5000	0.12766
71.0000	0.12603
71.5000	0.12469
72.0000	0.1234
72.5000	0.12227
73.0000	0.12109
73.5000	0.11977
74.0000	0.11866
74.5000	0.11763
75.0000	0.11657
75.5000	0.11564
76.0000	0.11474
76.5000	0.11389
77.0000	0.11316
77.5000	0.11249
78.0000	0.11173
78.5000	0.11102
79.0000	0.11037
79.5000	0.10976
80.0000	0.10906
80.5000	0.10847
81.0000	0.10805
81.5000	0.10752
82.0000	0.10701
82.5000	0.10657
83.0000	0.10612
83.5000	0.1058
84.0000	0.10541
84.5000	0.10497
85.0000	0.10459
85.5000	0.10411
86.0000	0.1038
86.5000	0.1036
87.0000	0.10335
87.5000	0.10309
88.0000	0.10285
88.5000	0.10257
89.0000	0.10225
89.5000	0.10199
90.0000	0.1018
90.5000	0.10157
91.0000	0.10142
91.5000	0.10135
92.0000	0.10117
92.5000	0.10106
93.0000	0.10089
