TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	97/10/31
TIME	22:23:47
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-550, Rev. 1.00
RESOLUTION	
DELTAX	0.5
XUNITS	SEC
YUNITS	ABSORBANCE
FIRSTX	0.0000
LASTX	400.0000
NPOINTS	801
FIRSTY	-0.00008
MAXY	0.62517
MINY	-0.00029
XYDATA
0.0000	-8E-05
0.5000	-1.3E-04
1.0000	-2E-04
1.5000	-2.1E-04
2.0000	-2.2E-04
2.5000	-1.7E-04
3.0000	-1.7E-04
3.5000	-1.9E-04
4.0000	-2.1E-04
4.5000	-1.9E-04
5.0000	-1.5E-04
5.5000	-8E-05
6.0000	-9E-05
6.5000	-1.1E-04
7.0000	-1.3E-04
7.5000	-1.7E-04
8.0000	-2.6E-04
8.5000	-2.9E-04
9.0000	-1.4E-04
9.5000	-1.7E-04
10.0000	-2.1E-04
10.5000	1.7E-04
11.0000	0.01641
11.5000	0.05578
12.0000	0.09799
12.5000	0.13932
13.0000	0.17707
13.5000	0.2091
14.0000	0.24035
14.5000	0.26922
15.0000	0.29451
15.5000	0.31938
16.0000	0.34161
16.5000	0.36093
17.0000	0.38026
17.5000	0.39806
18.0000	0.41353
18.5000	0.42853
19.0000	0.44159
19.5000	0.45478
20.0000	0.46686
20.5000	0.47723
21.0000	0.48738
21.5000	0.49703
22.0000	0.50574
22.5000	0.51413
23.0000	0.5219
23.5000	0.52865
24.0000	0.53503
24.5000	0.54179
25.0000	0.54773
25.5000	0.55291
26.0000	0.55762
26.5000	0.56158
27.0000	0.56605
27.5000	0.57062
28.0000	0.57443
28.5000	0.578
29.0000	0.58111
29.5000	0.58446
30.0000	0.58792
30.5000	0.59099
31.0000	0.5941
31.5000	0.5967
32.0000	0.59857
32.5000	0.60098
33.0000	0.603
33.5000	0.60456
34.0000	0.60671
34.5000	0.60853
35.0000	0.61023
35.5000	0.61203
36.0000	0.61429
36.5000	0.61644
37.0000	0.61788
37.5000	0.61911
38.0000	0.62051
38.5000	0.62173
39.0000	0.62256
39.5000	0.62378
40.0000	0.62493
40.5000	0.62517
41.0000	0.61613
41.5000	0.59475
42.0000	0.57117
42.5000	0.54672
43.0000	0.5236
43.5000	0.50311
44.0000	0.48189
44.5000	0.46185
45.0000	0.44415
45.5000	0.42619
46.0000	0.40911
46.5000	0.39375
47.0000	0.37823
47.5000	0.36356
48.0000	0.35057
48.5000	0.33745
49.0000	0.32485
49.5000	0.31353
50.0000	0.30207
50.5000	0.29198
51.0000	0.28172
51.5000	0.27191
52.0000	0.26326
52.5000	0.2545
53.0000	0.24608
53.5000	0.23859
54.0000	0.23103
54.5000	0.22389
55.0000	0.21747
55.5000	0.21103
56.0000	0.20495
56.5000	0.19948
57.0000	0.19397
57.5000	0.1887
58.0000	0.18389
58.5000	0.17912
59.0000	0.17471
59.5000	0.17065
60.0000	0.1665
60.5000	0.1629
61.0000	0.15921
61.5000	0.15568
62.0000	0.1525
62.5000	0.14933
63.0000	0.1463
63.5000	0.14354
64.0000	0.14076
64.5000	0.13831
65.0000	0.13615
65.5000	0.13396
66.0000	0.13182
66.5000	0.12975
67.0000	0.12764
67.5000	0.12577
68.0000	0.12412
68.5000	0.1223
69.0000	0.12073
69.5000	0.11926
70.0000	0.1178
70.5000	0.11653
71.0000	0.11517
71.5000	0.11394
72.0000	0.11291
72.5000	0.11181
73.0000	0.11069
73.5000	0.10968
74.0000	0.10872
74.5000	0.10776
75.0000	0.10695
75.5000	0.10615
76.0000	0.10544
76.5000	0.10477
77.0000	0.10403
77.5000	0.10329
78.0000	0.10273
78.5000	0.10204
79.0000	0.10141
79.5000	0.10106
80.0000	0.10063
80.5000	0.10005
81.0000	0.09957
81.5000	0.0991
82.0000	0.09877
82.5000	0.09832
83.0000	0.09779
83.5000	0.09751
84.0000	0.09732
84.5000	0.09693
85.0000	0.09656
85.5000	0.09633
86.0000	0.09601
86.5000	0.09581
87.0000	0.0955
87.5000	0.09518
88.0000	0.09505
88.5000	0.09495
89.0000	0.09478
89.5000	0.09455
90.0000	0.09424
90.5000	0.09403
