TITLE	
91.5000	0.2477
92.0000	0.24749
92.5000	0.24722
93.0000	0.24696
93.5000	0.24672
94.0000	0.24653
94.5000	0.24635
95.0000	0.24608
95.5000	0.24589
96.0000	0.24575
96.5000	0.24569
97.0000	0.24567
97.5000	0.24548
98.0000	0.24516
98.5000	0.24505
99.0000	0.24491
99.5000	0.24479
100.0000	0.24479
100.5000	0.2446
101.0000	0.24457
101.5000	0.24455
102.0000	0.24438
102.5000	0.24425
103.0000	0.24414
103.5000	0.24407
104.0000	0.24396
104.5000	0.24385
105.0000	0.2438
105.5000	0.24379
106.0000	0.24374
106.5000	0.24371
107.0000	0.2436
107.5000	0.24358
108.0000	0.24359
108.5000	0.24356
109.0000	0.2435
109.5000	0.24338
110.0000	0.2433
110.5000	0.24323
111.0000	0.24318
111.5000	0.24318
112.0000	0.24315
112.5000	0.24314
113.0000	0.24314
113.5000	0.24306
114.0000	0.24302
114.5000	0.243
115.0000	0.24292
115.5000	0.2429
116.0000	0.24298
116.5000	0.24294
117.0000	0.24286
117.5000	0.24277
118.0000	0.24272
118.5000	0.24282
119.0000	0.24276
119.5000	0.2427
120.0000	0.24277
120.5000	0.24269
121.0000	0.24264
121.5000	0.24263
122.0000	0.24252
122.5000	0.24249
123.0000	0.24247
123.5000	0.24241
124.0000	0.24243
124.5000	0.24248
125.0000	0.24253
125.5000	0.2425
126.0000	0.24258
126.5000	0.24254
127.0000	0.24247
127.5000	0.24252
128.0000	0.24248
128.5000	0.24244
129.0000	0.24256
129.5000	0.24247
130.0000	0.24246
130.5000	0.24252
131.0000	0.24249
131.5000	0.24243
132.0000	0.24221
132.5000	0.24214
133.0000	0.24232
133.5000	0.24235
134.0000	0.24232
134.5000	0.24237
135.0000	0.24232
135.5000	0.24229
136.0000	0.24231
136.5000	0.24234
137.0000	0.24243
137.5000	0.24249
138.0000	0.24242
138.5000	0.24234
139.0000	0.24223
139.5000	0.24223
140.0000	0.24224
140.5000	0.24234
141.0000	0.24239
141.5000	0.2423
142.0000	0.24222
142.5000	0.24214
143.0000	0.24217
143.5000	0.24221
144.0000	0.2421
144.5000	0.2421
145.0000	0.24214
145.5000	0.24209
146.0000	0.24209
146.5000	0.24211
147.0000	0.2422
147.5000	0.24214
148.0000	0.24204
148.5000	0.24213
149.0000	0.24213
149.5000	0.24211
150.0000	0.24207
150.5000	0.2422
151.0000	0.24224
151.5000	0.24218
152.0000	0.24223
152.5000	0.24227
153.0000	0.24218
153.5000	0.24217
154.0000	0.24217
154.5000	0.24215
155.0000	0.24218
155.5000	0.24217
156.0000	0.24209
156.5000	0.24206
157.0000	0.24198
157.5000	0.24201
158.0000	0.24208
158.5000	0.2421
159.0000	0.24214
159.5000	0.24206
160.0000	0.24209
160.5000	0.24222
161.0000	0.24214
161.5000	0.242
162.0000	0.24216
162.5000	0.24219
163.0000	0.24211
163.5000	0.24211
164.0000	0.24206
164.5000	0.24206
165.0000	0.24215
165.5000	0.24214
166.0000	0.24217
166.5000	0.24215
167.0000	0.2421
167.5000	0.2422
168.0000	0.24222
168.5000	0.2422
169.0000	0.24202
169.5000	0.24196
170.0000	0.24215
170.5000	0.24213
171.0000	0.24205
171.5000	0.24209
172.0000	0.24213
172.5000	0.2421
173.0000	0.24201
173.5000	0.24204
174.0000	0.24208
174.5000	0.24201
175.0000	0.24198
175.5000	0.24194
176.0000	0.24201
176.5000	0.24204
177.0000	0.24193
177.5000	0.24199
178.0000	0.24214
178.5000	0.24203
179.0000	0.2419
179.5000	0.24195
180.0000	0.24203
180.5000	0.242
181.0000	0.24198
181.5000	0.24201
182.0000	0.24199
182.5000	0.24197
183.0000	0.24193
183.5000	0.24194
184.0000	0.24197
184.5000	0.24184
185.0000	0.24189
185.5000	0.24202
186.0000	0.24191
186.5000	0.24187
187.0000	0.24192
187.5000	0.24199
188.0000	0.24199
188.5000	0.2418
189.0000	0.24184
189.5000	0.24196
190.0000	0.24185
190.5000	0.24177
191.0000	0.24195
191.5000	0.24201
192.0000	0.24185
192.5000	0.24174
193.0000	0.24173
193.5000	0.24181
194.0000	0.24187
194.5000	0.2418
195.0000	0.24186
195.5000	0.24186
196.0000	0.24173
196.5000	0.24173
197.0000	0.24179
197.5000	0.24176
198.0000	0.24174
198.5000	0.2419
199.0000	0.24194
199.5000	0.24186
200.0000	0.24187
200.5000	0.24181
201.0000	0.24185
201.5000	0.24182
202.0000	0.24177
202.5000	0.24174
203.0000	0.24167
203.5000	0.2417
204.0000	0.24174
204.5000	0.2417
205.0000	0.24168
205.5000	0.24178
206.0000	0.24176
206.5000	0.24183
207.0000	0.24188
207.5000	0.24174
208.0000	0.24162
208.5000	0.24172
209.0000	0.2419
209.5000	0.24198
210.0000	0.24171
210.5000	0.2416
211.0000	0.24171
211.5000	0.24181
212.0000	0.24176
212.5000	0.24166
213.0000	0.24159
213.5000	0.24163
214.0000	0.24171
214.5000	0.24175
215.0000	0.24171
215.5000	0.24166
216.0000	0.24169
216.5000	0.24168
217.0000	0.24163
217.5000	0.2416
218.0000	0.24168
218.5000	0.24175
219.0000	0.24175
219.5000	0.24166
220.0000	0.24166
220.5000	0.24165
221.0000	0.24167
221.5000	0.24173
222.0000	0.24168
222.5000	0.2416
223.0000	0.24167
223.5000	0.24167
224.0000	0.24169
224.5000	0.24177
225.0000	0.24165
225.5000	0.2416
226.0000	0.24163
226.5000	0.24165
227.0000	0.24164
227.5000	0.24168
228.0000	0.24172
228.5000	0.24176
229.0000	0.24177
229.5000	0.24179
230.0000	0.24175
230.5000	0.24175
231.0000	0.24168
231.5000	0.24162
232.0000	0.24152
232.5000	0.24147
233.0000	0.24157
233.5000	0.24161
234.0000	0.2416
234.5000	0.24154
235.0000	0.24158
235.5000	0.24159
236.0000	0.24164
236.5000	0.24166
237.0000	0.24163
237.5000	0.24166
238.0000	0.24162
238.5000	0.24165
239.0000	0.24169
239.5000	0.24171
240.0000	0.24163
240.5000	0.24157
241.0000	0.2416
241.5000	0.24157
242.0000	0.24168
242.5000	0.24162
243.0000	0.24156
243.5000	0.24158
244.0000	0.24154
244.5000	0.24145
245.0000	0.24149
245.5000	0.24158
246.0000	0.24157
246.5000	0.24151
247.0000	0.24152
247.5000	0.24154
248.0000	0.24154
248.5000	0.24144
249.0000	0.24148
249.5000	0.24161
250.0000	0.2415
250.5000	0.24153
251.0000	0.2416
251.5000	0.24159
252.0000	0.24147
252.5000	0.2414
253.0000	0.24139
253.5000	0.24133
254.0000	0.24137
254.5000	0.24142
255.0000	0.24146
255.5000	0.24145
256.0000	0.24144
256.5000	0.24149
257.0000	0.24142
257.5000	0.24144
258.0000	0.24154
258.5000	0.24153
259.0000	0.24157
259.5000	0.24159
260.0000	0.24164
260.5000	0.24155
261.0000	0.24148
261.5000	0.24152
262.0000	0.24144
262.5000	0.24136
263.0000	0.2414
263.5000	0.2414
264.0000	0.24142
264.5000	0.24147
265.0000	0.24136
265.5000	0.2412
266.0000	0.24117
266.5000	0.2413
267.0000	0.24145
267.5000	0.2416
268.0000	0.24149
268.5000	0.2414
269.0000	0.24146
269.5000	0.24144
270.0000	0.24143
270.5000	0.24131
271.0000	0.24128
271.5000	0.24125
272.0000	0.24128
272.5000	0.2413
273.0000	0.2413
273.5000	0.24131
274.0000	0.24133
274.5000	0.24138
275.0000	0.24138
275.5000	0.24146
276.0000	0.24137
276.5000	0.24128
277.0000	0.24123
277.5000	0.24132
278.0000	0.24132
278.5000	0.24116
279.0000	0.24116
279.5000	0.24131
280.0000	0.24124
280.5000	0.24126
281.0000	0.24131
281.5000	0.24129
282.0000	0.2413
282.5000	0.24123
283.0000	0.24113
283.5000	0.24115
284.0000	0.24118
284.5000	0.24123
285.0000	0.24126
285.5000	0.24115
286.0000	0.24111
286.5000	0.24119
287.0000	0.24122
287.5000	0.24116
288.0000	0.24117
288.5000	0.24119
289.0000	0.24107
289.5000	0.24096
290.0000	0.24109
290.5000	0.24117
291.0000	0.24114
291.5000	0.24119
292.0000	0.24124
292.5000	0.24127
293.0000	0.24127
293.5000	0.24111
294.0000	0.24107
294.5000	0.241
295.0000	0.24097
295.5000	0.24104
296.0000	0.24107
296.5000	0.24115
297.0000	0.24121
297.5000	0.24114
298.0000	0.24117
298.5000	0.24114
299.0000	0.24115
299.5000	0.24113
300.0000	0.24099
300.5000	0.2411
301.0000	0.24108
301.5000	0.24098
302.0000	0.24098
302.5000	0.24104
303.0000	0.24109
303.5000	0.24102
304.0000	0.24105
304.5000	0.24106
305.0000	0.24108
305.5000	0.24109
306.0000	0.24102
306.5000	0.24112
307.0000	0.24111
307.5000	0.24093
308.0000	0.24089
308.5000	0.24093
309.0000	0.24105
309.5000	0.24111
310.0000	0.24098
310.5000	0.24094
311.0000	0.241
311.5000	0.24099
312.0000	0.2409
312.5000	0.24089
313.0000	0.24093
313.5000	0.24101
314.0000	0.241
314.5000	0.24101
315.0000	0.24098
315.5000	0.24089
316.0000	0.24091
316.5000	0.241
317.0000	0.24093
317.5000	0.24094
318.0000	0.24093
318.5000	0.24083
319.0000	0.24087
319.5000	0.24089
320.0000	0.24097
320.5000	0.241
321.0000	0.24095
321.5000	0.24088
322.0000	0.2409
322.5000	0.24089
323.0000	0.24078
323.5000	0.24084
324.0000	0.24091
324.5000	0.24083
325.0000	0.2409
325.5000	0.241
326.0000	0.24087
326.5000	0.24084
327.0000	0.24089
327.5000	0.24076
328.0000	0.24062
328.5000	0.24065
329.0000	0.24082
329.5000	0.24087
330.0000	0.24091
330.5000	0.24089
331.0000	0.24085
331.5000	0.2409
332.0000	0.24084
332.5000	0.24084
333.0000	0.24082
333.5000	0.24066
334.0000	0.24071
334.5000	0.24081
335.0000	0.24082
335.5000	0.24092
336.0000	0.24098
336.5000	0.24087
337.0000	0.24078
337.5000	0.24079
338.0000	0.24072
338.5000	0.2407
339.0000	0.24075
339.5000	0.24072
340.0000	0.24082
340.5000	0.24082
341.0000	0.24069
341.5000	0.24069
342.0000	0.24073
342.5000	0.24062
343.0000	0.24069
343.5000	0.24068
344.0000	0.24054
344.5000	0.24059
345.0000	0.24056
345.5000	0.24062
346.0000	0.24069
346.5000	0.24068
347.0000	0.24073
347.5000	0.24077
348.0000	0.24066
348.5000	0.24061
349.0000	0.24069
349.5000	0.24064
350.0000	0.24052
350.5000	0.24058
351.0000	0.24075
351.5000	0.2407
352.0000	0.24066
352.5000	0.24073
353.0000	0.24074
353.5000	0.24075
354.0000	0.24071
354.5000	0.24061
355.0000	0.2405
355.5000	0.24044
356.0000	0.24057
356.5000	0.24061
357.0000	0.24056
357.5000	0.2405
358.0000	0.24052
358.5000	0.24053
359.0000	0.24051
359.5000	0.24053
360.0000	0.24059
360.5000	0.24064
361.0000	0.24054
361.5000	0.24046
362.0000	0.24052
362.5000	0.24057
363.0000	0.2405
363.5000	0.24051
364.0000	0.24058
364.5000	0.24069
365.0000	0.24059
365.5000	0.24048
366.0000	0.24052
366.5000	0.2404
367.0000	0.24044
367.5000	0.24059
368.0000	0.24058
368.5000	0.24049
369.0000	0.24045
369.5000	0.24057
370.0000	0.24057
370.5000	0.24043
371.0000	0.2404
371.5000	0.24044
372.0000	0.24038
372.5000	0.24044
373.0000	0.24057
373.5000	0.24059
374.0000	0.24055
374.5000	0.24065
375.0000	0.24062
375.5000	0.24054
376.0000	0.24046
376.5000	0.2404
377.0000	0.24039
377.5000	0.24037
378.0000	0.24042
378.5000	0.24048
379.0000	0.24039
379.5000	0.24032
380.0000	0.24037
380.5000	0.24037
381.0000	0.24038
381.5000	0.24044
382.0000	0.24043
382.5000	0.24042
383.0000	0.24048
383.5000	0.24043
384.0000	0.24035
384.5000	0.24042
385.0000	0.24043
385.5000	0.24035
386.0000	0.24025
386.5000	0.24027
387.0000	0.24028
387.5000	0.24036
388.0000	0.24051
388.5000	0.24049
389.0000	0.24039
389.5000	0.24034
390.0000	0.24034
390.5000	0.2403
391.0000	0.24018
391.5000	0.24038
392.0000	0.24049
392.5000	0.24046
393.0000	0.2405
393.5000	0.24053
394.0000	0.2405
394.5000	0.24038
395.0000	0.24025
395.5000	0.24031
396.0000	0.24033
396.5000	0.24032
397.0000	0.24027
397.5000	0.24028
398.0000	0.24025
398.5000	0.24022
399.0000	0.24035
399.5000	0.24038
400.0000	0.24031
